0 	 0.00000000000000000000 	 2.00000000000000000000 	 1.00000000000000000000 
1 	 1.00000000000000000000 	 2.00000000000000000000 	 1.50000000000000000000 
2 	 1.50000000000000000000 	 2.00000000000000000000 	 1.75000000000000000000 
3 	 1.50000000000000000000 	 1.75000000000000000000 	 1.62500000000000000000 
4 	 1.50000000000000000000 	 1.62500000000000000000 	 1.56250000000000000000 
5 	 1.56250000000000000000 	 1.62500000000000000000 	 1.59375000000000000000 
6 	 1.56250000000000000000 	 1.59375000000000000000 	 1.57812500000000000000 
7 	 1.56250000000000000000 	 1.57812500000000000000 	 1.57031250000000000000 
8 	 1.57031250000000000000 	 1.57812500000000000000 	 1.57421875000000000000 
9 	 1.57031250000000000000 	 1.57421875000000000000 	 1.57226562500000000000 
10 	 1.57031250000000000000 	 1.57226562500000000000 	 1.57128906250000000000 
11 	 1.57031250000000000000 	 1.57128906250000000000 	 1.57080078125000000000 
12 	 1.57031250000000000000 	 1.57080078125000000000 	 1.57055664062500000000 
13 	 1.57055664062500000000 	 1.57080078125000000000 	 1.57067871093750000000 
14 	 1.57067871093750000000 	 1.57080078125000000000 	 1.57073974609375000000 
15 	 1.57073974609375000000 	 1.57080078125000000000 	 1.57077026367187500000 
16 	 1.57077026367187500000 	 1.57080078125000000000 	 1.57078552246093750000 
17 	 1.57078552246093750000 	 1.57080078125000000000 	 1.57079315185546875000 
18 	 1.57079315185546875000 	 1.57080078125000000000 	 1.57079696655273437500 
19 	 1.57079315185546875000 	 1.57079696655273437500 	 1.57079505920410156250 
20 	 1.57079505920410156250 	 1.57079696655273437500 	 1.57079601287841796875 
21 	 1.57079601287841796875 	 1.57079696655273437500 	 1.57079648971557617188 
22 	 1.57079601287841796875 	 1.57079648971557617188 	 1.57079625129699707031 
23 	 1.57079625129699707031 	 1.57079648971557617188 	 1.57079637050628662109 
24 	 1.57079625129699707031 	 1.57079637050628662109 	 1.57079631090164184570 
25 	 1.57079631090164184570 	 1.57079637050628662109 	 1.57079634070396423340 
26 	 1.57079631090164184570 	 1.57079634070396423340 	 1.57079632580280303955 
27 	 1.57079632580280303955 	 1.57079634070396423340 	 1.57079633325338363647 
28 	 1.57079632580280303955 	 1.57079633325338363647 	 1.57079632952809333801 
29 	 1.57079632580280303955 	 1.57079632952809333801 	 1.57079632766544818878 
30 	 1.57079632580280303955 	 1.57079632766544818878 	 1.57079632673412561417 
31 	 1.57079632673412561417 	 1.57079632766544818878 	 1.57079632719978690147 
32 	 1.57079632673412561417 	 1.57079632719978690147 	 1.57079632696695625782 
33 	 1.57079632673412561417 	 1.57079632696695625782 	 1.57079632685054093599 
34 	 1.57079632673412561417 	 1.57079632685054093599 	 1.57079632679233327508 
35 	 1.57079632679233327508 	 1.57079632685054093599 	 1.57079632682143710554 
36 	 1.57079632679233327508 	 1.57079632682143710554 	 1.57079632680688519031 
37 	 1.57079632679233327508 	 1.57079632680688519031 	 1.57079632679960923269 
38 	 1.57079632679233327508 	 1.57079632679960923269 	 1.57079632679597125389 
39 	 1.57079632679233327508 	 1.57079632679597125389 	 1.57079632679415226448 
40 	 1.57079632679415226448 	 1.57079632679597125389 	 1.57079632679506175919 
41 	 1.57079632679415226448 	 1.57079632679506175919 	 1.57079632679460701183 
42 	 1.57079632679460701183 	 1.57079632679506175919 	 1.57079632679483438551 
43 	 1.57079632679483438551 	 1.57079632679506175919 	 1.57079632679494807235 
44 	 1.57079632679483438551 	 1.57079632679494807235 	 1.57079632679489122893 
45 	 1.57079632679489122893 	 1.57079632679494807235 	 1.57079632679491965064 
46 	 1.57079632679489122893 	 1.57079632679491965064 	 1.57079632679490543978 
47 	 1.57079632679489122893 	 1.57079632679490543978 	 1.57079632679489833436 
48 	 1.57079632679489122893 	 1.57079632679489833436 	 1.57079632679489478164 
49 	 1.57079632679489478164 	 1.57079632679489833436 	 1.57079632679489655800 
50 	 1.57079632679489655800 	 1.57079632679489833436 	 1.57079632679489744618 
51 	 1.57079632679489655800 	 1.57079632679489744618 	 1.57079632679489700209 
